Record_Type;VME_Type;VME_Group;VME_Indicator_Species;Latitude;Longitude
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.4626;15.619
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.8555;16.463
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.0018;16.4327
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.06883;15.09075
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.89267;16.78317
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.6222;16.396
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.03017;16.56183
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.85542;16.46315
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.7253;16.339
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.7763;17.0301
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.98633385;16.23046684
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.53938;16.3875
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.8953;16.6474
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.33667;21.53833
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.04867;16.47017
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.74667;16.13667
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.0667;16.6187
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.12917;16.40717
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.61581612;16.39938354
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.15318298;16.88308334
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-29.72607;15.15013
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.3442;24.2517
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.6234;16.3961
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.6807;16.3867
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.69367;17.34467
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-33.75185013;17.93736649
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.04393;21.36567
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.3987;19.8355
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.26447;15.9767
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.13332;21.558
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.57733;16.8895
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-29.98963;15.187
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.03357;17.87437
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.5467;16.6817
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.0477;16.4687
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.9542;20.5547
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.97857;22.2757
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.94372;20.04092
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.6555;22.0363
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-32.3685;16.6775
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.41367;18.12267
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-33.7585;17.8922
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.2865;21.5147
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.64367;21.84317
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.86246;21.64373
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.45752;16.06862
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-29.75245;15.27228
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.945;21.75767
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.02245;20.04995
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.61633;21.93422
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.6643;16.1843
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.07317;22.21683
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-31.6685;16.24
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.2865;21.5147
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.82868;21.02487
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.70075;23.10113
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.18348;15.35617
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.394;26.2678
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-29.62898254;15.4793663
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-29.7437;15.1677
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.56583;21.54538
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.16428375;15.82313347
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.4417;21.6315
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-36.06333;21.39083
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-33.2934;17.2686
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-30.8295;16.1425
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.95832;20.55803
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-35.1633;23.0107
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.9613;18.5203
VME_Indicator_Record;Rossella_VME_Indicator;Glass_sponge_grounds;Rossella_antarctica;-34.61583;18.923
VME_Indicator_Record;Errina_VME_Indicator;Lace_coral_gardens;Errina_sp.;-34.9582;20.45685
VME_Indicator_Record;Errinopsis_VME_Indicator;Lace_coral_gardens;Errinopsis_sp.;-35.6555;22.0363
VME_Indicator_Record;Inferiolabiata_VME_Indicator;Lace_coral_gardens;Inferiolabiata_spp.;-35.6555;22.0363
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-36.75383;20.41167
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-30.71647;16.7417
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-34.78065;24.08512
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-34.9316;23.28532
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-31.6234;16.3961
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-29.7437;15.1677
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-31.0318;16.997
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-36.2865;21.5147
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-36.3375;21.0035
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-35.60333;20.88
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-36.76917;21.1915
VME_Indicator_Record;Stylaster_VME_Indicator;Lace_coral_gardens;Stylaster_spp.;-34.9317;23.2882
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.7253;16.339
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.5895;16.3357
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.3837;15.7853
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.4626;15.619
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.5243;15.452
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.69378;15.5388
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.06883;15.09075
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.43533;15.63167
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.53938;16.3875
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.45980072;15.44451714
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.69267;16.27917
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.5785;15.5877
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.24233246;16.5133667
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.88573265;16.56938362
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-32.3685;16.6775
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-29.80165;15.06047
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.3801;15.735
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.06027;16.4907
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.26447;15.9767
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.2792;16.37547
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.36317;16.28083
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-31.6222;16.396
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.70369911;16.64900017
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.27783394;16.10844994
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.1509;16.4007
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.2888;15.7435
VME_Indicator_Record;Anthoptilum_VME_Indicator;Seapen_fields;Anthoptilum_grandiflorum;-30.21683;15.54917
