Record_Type;VME_Type;VME_Group;VME_Indicator_Species;Latitude;Longitude
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.4495;16.782
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.6626339;17.06998253
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.5873;17.0515
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.37183;16.2825
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.3948;16.9966
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.5327;16.113
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.5505;17.4648
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.7167;17.7177
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.61653;15.92242
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.37667;15.53517
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.9004;17.01
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.88483;17.0095
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.829;17.7917
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.63887;16.8938
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.71483;16.98667
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.84867;17.83233
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.2802;15.636
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.65082;16.14797
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.12582;17.3198
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-32.08377;17.26912
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.9581;16.43828
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.7838;17.3333
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.78483;16.9155
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.6158;17.0602
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.62802;17.73693
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.55743;16.83352
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.61117;15.92817
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.65787;16.04962
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.54358292;16.77256584
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.4321;15.7642
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.07392;16.25953
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.3988;15.427
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.048;16.1728
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.51402;17.58783
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.7152;16.7408
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.6335;17.0997
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-30.9561;17.5636
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-31.64977;17.65455
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-29.32433;15.5295
VME_Catch_Record;Suberites_VME_Catch;Soft_ground_sponge_grounds;Suberites_dandelenae;-34.15485;22.81037
